approvedBetween10001And25000,approvedBetween1And10000,approvedBetween25001AndMax,approvedForFemaAssistance,averageFemaInspectedDamage,city,county,disasterNumber,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,hash,id,lastRefresh,noFemaInspectedDamage,otherNeedsAmount,rentalAmount,repairReplaceAmount,state,totalApprovedIhpAmount,totalDamage,totalInspected,totalMaxGrants,validRegistrations,zipCode
21,28,9,58,16274,BROOKSIDE VILLAGE,Brazoria (County),4332,22,13,18,7,d39eaade090e970f15cb2ef1775498ee,5a2f5290758c6e4347f88e5c,2019-01-29T15:58:16.889Z,8,67799.0,125800,572405.0,TX,766003.0,1106671,68,5,74,77581
0,7,0,7,1563,PAIGE,Bastrop (County),4332,0,14,0,0,38c9dc4304ea3bf7ff1d6a2b9ca42960,5a2f5290758c6e4347f88e3e,2018-11-20T19:06:44.537Z,4,1969.0,5748,6425.0,TX,14143.0,28138,18,0,20,78659
1,4,0,5,1142,SINTON,Bee (County),4332,1,16,0,0,c8bd8f7a0d762d22cab171cd6b2af10a,5a2f5290758c6e4347f88e43,2018-11-20T19:06:44.617Z,5,1404.0,1310,12508.0,TX,15222.0,25134,22,0,31,78387
89,412,43,544,8204,ARANSAS PASS,Aransas (County),4332,105,429,17,50,b48db24f5334b42d6a655d88efafc4c9,5a2f5290758c6e4347f88e52,2019-01-29T15:58:16.863Z,63,549662.0,628728,2736842.0,TX,3915231.0,5447839,664,19,813,78336
0,2,1,3,11444,ARANSAS PASS,Aransas (County),4332,0,2,0,1,a41d473c97ba418a204439b22c7633da,5a2f5290758c6e4347f88e48,2018-11-20T19:06:44.249Z,0,1935.0,1444,30986.0,TX,34365.0,34333,3,0,3,78335
1,2,0,3,4180,PORT ARANSAS,Aransas (County),4332,1,2,0,0,0f64b4f4cdabeead5f6cfaa94ba5a829,5a2f5290758c6e4347f88e4d,2019-01-29T15:58:16.897Z,2,2905.0,4600,10646.0,TX,18152.0,20904,5,0,5,78373
53,609,18,680,10256,LAKE JACKSON,Brazoria (County),4332,78,101,94,76,734e750a40f8668bcdb2592f6a6f103b,5a2f5291758c6e4347f88eca,2019-01-29T15:58:16.996Z,290,340259.0,613947,1353237.0,TX,2307443.0,6553976,639,9,1219,77566
1,0,0,1,4728,BUDA,Caldwell (County),4332,0,1,0,0,275e7b04a336b541d2cbff4d4e96f67e,5a2f5290758c6e4347f88e84,2019-01-29T15:58:16.997Z,1,0.0,2502,9457.0,TX,11959.0,9457,2,0,2,78610
1,1,0,2,2955,BAYTOWN,Chambers (County),4332,1,0,0,0,ef51bf4da518db55a43458c5f65e942c,5a2f5291758c6e4347f88ed9,2018-11-20T19:06:45.192Z,3,750.0,1952,11570.0,TX,14272.0,11820,4,0,4,77520
1,0,0,1,9926,FOUR CORNERS,Fort Bend (County),4332,0,1,0,0,324a8e7cd3dd98fd756fd416567ee567,5a2f5291758c6e4347f88f4c,2019-01-29T15:58:17.073Z,0,0.0,2132,9510.0,TX,11642.0,9927,1,0,1,77498
0,5,4,9,23404,TAFT,Aransas (County),4332,1,7,2,2,9b6558771c1949c89c417d594e399273,5a2f5290758c6e4347f88e2d,2019-01-29T15:58:16.904Z,1,12911.0,5314,109943.0,TX,128168.0,304265,13,1,24,78390
3,3,0,6,9956,MONT BELVIEU,Chambers (County),4332,4,2,1,0,8d6f633f25fb723dc1788f9302abcfb4,5a2f5291758c6e4347f88f01,2019-01-29T15:58:17.034Z,2,3607.0,1952,49195.0,TX,54753.0,89612,9,0,11,77580
64,934,12,1010,6148,RICHMOND,Fort Bend (County),4332,165,282,96,33,d5d0c997c740177e1f6935037e230b74,5a2f5290758c6e4347f88ea7,2019-01-29T14:38:00.771Z,532,517792.0,821715,1316403.0,TX,2655909.0,6812463,1108,3,2144,77406
1,11,0,12,2360,LULING,Caldwell (County),4332,2,19,0,0,d229afe0773c551b3ac6821fc947126f,5a2f5291758c6e4347f88ed4,2018-11-20T19:06:45.197Z,8,7689.0,15654,19423.0,TX,42766.0,68444,29,0,38,78648
0,14,0,14,856,POINT COMFORT,Calhoun (County),4332,0,9,0,0,7f71810c33730748d187fedf8b4d3b56,5a2f5291758c6e4347f88f33,2019-01-29T15:58:16.998Z,4,8954.0,2247,5207.0,TX,16407.0,11140,13,0,41,77978
29,132,20,181,9613,FULSHEAR,Fort Bend (County),4332,32,51,34,14,abcd4b2b32b421fb0f7b823dce822799,5a2f5291758c6e4347f88f5b,2019-01-29T15:58:17.073Z,85,185443.0,201481,969452.0,TX,1356377.0,2076413,216,11,365,77441
0,4,0,4,873,NEW ULM,Austin (County),4332,0,5,0,0,70cafdb41c38ca0abed5c009dd38bcfc,5a2f5290758c6e4347f88e66,2018-11-20T19:06:44.207Z,8,1500.0,0,9700.0,TX,11200.0,11355,13,0,14,78950
1,15,0,16,1185,KENDLETON,Fort Bend (County),4332,1,23,0,0,cf34dab5e4e776a8102126a23185ba57,5a2f5291758c6e4347f88f6a,2018-11-20T19:06:45.380Z,13,10102.0,4702,16471.0,TX,31275.0,43846,37,0,48,77451
0,6,0,6,1501,TULETA,Bee (County),4332,0,13,0,0,94a3cd2df35f18c89ed17f679283db94,5a2f5290758c6e4347f88eb6,2019-01-29T15:58:16.963Z,5,750.0,7786,17482.0,TX,26018.0,27029,18,0,21,78162
0,4,0,4,16205,SIMONTON,Austin (County),4332,0,4,1,1,1a7dc412912deee6e9af9c8c3c6e517a,5a2f5290758c6e4347f88e3c,2019-01-29T15:58:16.941Z,2,4718.0,6470,750.0,TX,11938.0,129648,8,0,8,77485
0,5,1,6,4712,FRIENDSWOOD,Brazoria (County),4332,1,3,1,0,2b255fe9e9accfd85264fa4a778f4db0,5a2f5291758c6e4347f88ebb,2018-11-20T19:06:44.542Z,6,12574.0,5582,19242.0,TX,37398.0,51836,11,1,16,77546
17,89,11,117,10545,JONES CREEK,Brazoria (County),4332,21,28,10,9,a3c4fc7815ae9244756737f9d62a8304,5a2f5291758c6e4347f88f29,2018-11-20T19:06:45.126Z,23,122048.0,100177,525337.0,TX,747562.0,959639,91,4,168,77541
1,0,0,1,9919,SANTA FE,Brazoria (County),4332,0,1,0,0,3afd57d1ec58f5add0cb3026b61f7029,5a2f5291758c6e4347f88f2e,2018-11-20T19:06:45.166Z,0,11656.0,1906,0.0,TX,13562.0,9919,1,0,1,77510
0,9,0,9,1319,FAYETTEVILLE,Fayette (County),4332,0,8,0,0,dcb5b2a2806bfd4353f7b5fa70f34c11,5a2f5291758c6e4347f88f47,2018-11-20T19:06:45.204Z,6,13636.0,2522,1728.0,TX,17886.0,18467,14,0,14,78940
0,1,0,1,2530,BRENHAM,Austin (County),4332,0,2,0,0,e1b77883c51f4154b2a738af01d1c1e1,5a2f5290758c6e4347f88e64,2019-01-29T15:58:16.875Z,0,0.0,0,3124.0,TX,3124.0,5062,2,0,2,77833
71,375,12,458,4118,KATY,Fort Bend (County),4332,76,250,39,15,59bb4bfab0c9a39cff52461ceeb5676d,5a2f5290758c6e4347f88ea2,2019-01-29T15:58:17.085Z,364,236281.0,257322,1480687.0,TX,1974290.0,3064013,744,4,1516,77494
15,70,1,86,3759,SMITHVILLE,Bastrop (County),4332,20,106,4,1,c4edf9e3aaa00b2850277e12775fb49c,5a2f5291758c6e4347f88f1a,2018-11-20T19:06:44.577Z,33,43771.0,74591,285063.0,TX,403426.0,616541,164,0,216,78957
0,0,1,1,18388,MONT BELVIEU,Chambers (County),4332,0,0,0,1,46c1a1e1fd100fc7e91aa4633cabdd18,5a2f5291758c6e4347f88f38,2019-01-29T15:58:16.992Z,1,2733.0,1594,28973.0,TX,33300.0,36778,2,1,2,77521
10,21,1,32,6818,GUY,Brazoria (County),4332,7,20,3,0,e1ab39ec6cdc96004ea3d1544dbcd7fe,5a2f5290758c6e4347f88e75,2018-11-20T19:06:44.573Z,5,38039.0,38387,151833.0,TX,228259.0,238644,35,0,39,77444
4,308,0,312,690,BEEVILLE,Bee (County),4332,1,549,0,0,589fa7f65f82308f1e23d66ac2717e85,5a2f5290758c6e4347f88e6b,2019-01-29T14:38:00.908Z,213,133273.0,97044,216189.0,TX,446505.0,526582,763,0,1211,78102
0,4,0,4,1256,WEST POINT,Fayette (County),4332,0,9,0,0,0a0369dad11ca6266a05ba212509ba7f,5a2f5290758c6e4347f88e98,2019-01-29T15:58:17.076Z,1,2845.0,2544,2014.0,TX,7403.0,12565,10,0,14,78963
203,717,67,987,9426,PEARLAND,Brazoria (County),4332,350,444,193,90,73482e94bf3bf03827c5e3df4f76e39f,5a2f5291758c6e4347f88ecf,2019-01-29T15:58:16.903Z,439,917364.0,1438281,4707991.0,TX,7063636.0,14291118,1516,29,2181,77581
7,92,11,110,7847,SEALY,Austin (County),4332,24,60,8,20,7fd72f0d599968b766b24aa21752a904,5a2f5291758c6e4347f88efc,2018-11-20T19:06:44.568Z,85,46168.0,94756,484047.0,TX,624972.0,1545930,197,6,253,77474
416,1240,74,1730,7127,ALVIN,Brazoria (County),4332,542,1072,170,64,905af2c7054471641c651dfe8b45e193,5a2f5290758c6e4347f88e5a,2019-01-29T15:58:16.888Z,639,1602215.0,2241238,8019560.0,TX,11863013.0,17727050,2487,23,3106,77511
0,12,0,12,1468,TYNAN,Bee (County),4332,1,23,0,0,8293e691d4016b3ff281ca9de08d6491,5a2f5290758c6e4347f88e70,2019-01-29T15:58:16.967Z,4,4345.0,9442,4203.0,TX,17990.0,41122,28,0,37,78391
13,36,0,49,5180,DAYTON,Chambers (County),4332,16,37,2,0,f504bad62c3414c6a984f0244773eff3,5a2f5291758c6e4347f88ee3,2019-01-29T15:58:16.992Z,17,19193.0,33164,246166.0,TX,298522.0,372999,72,0,93,77535
2,6,0,8,4215,OLD RIVER WINFREE,Chambers (County),4332,2,7,0,0,7d8ab72613517fad886f6c7dbd6a9a26,5a2f5290758c6e4347f88e8e,2019-01-29T15:58:17.022Z,1,3486.0,7254,34385.0,TX,45125.0,42158,10,0,10,77535
0,1,0,1,2043,PAWNEE,Bee (County),4332,0,3,0,0,1a643b5d8956a180f6feac6d6a270735,5a2f5290758c6e4347f88e6e,2019-01-29T15:58:16.966Z,0,1517.0,1656,2323.0,TX,5497.0,6131,3,0,3,78102
0,1,0,1,7957,FULSHEAR,Fort Bend (County),4332,1,2,0,0,9d34617805f107d14b80b9eddb63ad1d,5a2f5291758c6e4347f88f10,2019-01-29T15:58:17.029Z,0,500.0,0,0.0,TX,500.0,23873,3,0,3,77406
0,1,0,1,13565,PECAN DRIVE,Fort Bend (County),4332,1,0,0,0,7856d0e924183bcc435ac69b1c1c4877,5a2f5291758c6e4347f88f65,2019-01-29T15:58:17.087Z,0,2719.0,0,0.0,TX,2719.0,13566,1,0,1,77498
14,171,3,188,5001,FULTON,Aransas (County),4332,13,201,3,6,8345d9032f27262a73821c1a9f709263,5a2f5290758c6e4347f88e4b,2018-11-20T19:06:44.564Z,34,112510.0,178032,383674.0,TX,674216.0,1285325,257,2,426,78358
1,23,0,24,964,ELGIN,Bastrop (County),4332,0,14,0,0,5fe8d0581a348788b94e5bc2c039681b,5a2f5290758c6e4347f88e69,2018-11-20T19:06:44.609Z,20,14640.0,18179,19797.0,TX,52616.0,32782,34,0,53,78621
37,73,20,130,14306,HOLIDAY LAKES,Brazoria (County),4332,44,48,32,13,37d9ea457b9d8f5b3e317c0b4ef04aa8,5a2f5290758c6e4347f88e5f,2019-01-29T15:58:16.896Z,14,185818.0,254818,1024606.0,TX,1465242.0,2160306,151,5,176,77515
1,15,0,16,1260,LOCKHART,Caldwell (County),4332,1,27,0,0,69cb5a9921dc5c6d6f935f577468e479,5a2f5291758c6e4347f88eed,2019-01-29T15:58:16.912Z,16,4100.0,14500,34737.0,TX,53337.0,55476,44,0,77,78644
69,263,25,357,4997,ANAHUAC,Chambers (County),4332,77,301,24,11,911de29cd58340b9093b4d37b432fe71,5a2f5291758c6e4347f88ef2,2019-01-29T15:58:17.033Z,149,377019.0,315282,1760630.0,TX,2452930.0,2808748,562,8,711,77514
0,2,0,2,7550,HOUSTON,Fort Bend (County),4332,1,1,0,0,f238bc7f020454ed4c2a44a1b14202e1,5a2f5291758c6e4347f88f51,2019-01-29T15:58:17.030Z,0,3839.0,2912,0.0,TX,6751.0,15101,2,0,2,77089
2,52,0,54,1732,BELLVILLE,Austin (County),4332,4,45,0,1,ff8113d1d87e75098621150549fcb26a,5a2f5290758c6e4347f88e51,2018-11-20T19:06:44.300Z,51,27598.0,12266,34182.0,TX,74046.0,174941,101,0,136,77418
0,2,0,2,1395,ROSANKY,Bastrop (County),4332,0,4,0,0,f99bd7e8dbc88cea2f308c8fab972da5,5a2f5290758c6e4347f88e54,2018-11-20T19:06:44.616Z,1,0.0,0,1100.0,TX,1100.0,6977,5,0,5,78953
5,47,1,53,2732,EAGLE LAKE,Colorado (County),4332,5,50,2,2,a2aa64e68694608f4f9374d0e86f434e,5a2f5290758c6e4347f88e91,2019-01-29T15:58:17.023Z,36,35959.0,14330,124271.0,TX,174561.0,259594,95,1,145,77434
4,8,0,12,6093,ARCOLA,Brazoria (County),4332,2,6,1,1,71ced756746d62f23e06882e5c9a0e50,5a2f5290758c6e4347f88e5b,2019-01-29T15:58:16.967Z,4,8500.0,13272,55262.0,TX,77034.0,85315,14,0,20,77583
2,57,1,60,1149,SKIDMORE,Bee (County),4332,1,118,1,0,b501e73bc2c376ed402dc3c726811d77,5a2f5290758c6e4347f88e6f,2019-01-29T15:58:16.967Z,29,22807.0,36008,95947.0,TX,154762.0,171310,149,0,195,78389
2,11,1,14,8136,THOMPSONS,Fort Bend (County),4332,3,7,1,2,46a2702668d14a397fdb8046b5e33122,5a2f5291758c6e4347f88ec9,2019-01-29T15:58:17.131Z,8,5250.0,24784,57808.0,TX,87842.0,170877,21,0,23,77481
0,20,0,20,1064,CEDAR CREEK,Bastrop (County),4332,0,32,0,0,11dc010d87d4abf4c9ee83f95e5563db,5a2f5290758c6e4347f88eaf,2018-11-20T19:06:44.568Z,20,6241.0,6262,17246.0,TX,29749.0,55351,52,0,57,78612
0,15,0,15,399,SURFSIDE BEACH,Brazoria (County),4332,0,14,0,0,9d3593d43c3f132313cf41de35ab18f0,5a2f5291758c6e4347f88ed2,2018-11-20T19:06:45.189Z,11,6756.0,3554,1845.0,TX,12154.0,9985,25,0,43,77541
0,14,0,14,1321,RED ROCK,Bastrop (County),4332,1,14,0,0,3d38625671c682f5ecb855125d74b3bd,5a2f5290758c6e4347f88e6a,2019-01-29T15:58:16.928Z,15,7392.0,3982,5660.0,TX,17035.0,39660,30,0,34,78662
0,1,0,1,9960,BURPON,Austin (County),4332,0,1,0,0,771f469e4ba2f6a6afd7a8f24c7c79ea,5a2f5290758c6e4347f88eab,2017-12-12T03:52:48.991Z,0,0.0,0,9960.31,TX,9960.31,9960,1,0,1,77835
0,12,0,12,1156,FLATONIA,Fayette (County),4332,1,11,0,0,9c267dd2226907c4ffcd384839f11b6f,5a2f5291758c6e4347f88f0a,2019-01-29T15:58:17.023Z,12,5473.0,1124,9033.0,TX,15630.0,27760,24,0,27,78941
2,16,0,18,3846,STOWELL,Chambers (County),4332,3,23,2,0,6cc3828c7a7a7620e719bbd6d13d0353,5a2f5290758c6e4347f88e8f,2019-01-29T15:58:17.022Z,6,14333.0,13598,57685.0,TX,85616.0,130785,34,0,38,77665
60,94,16,170,9406,HANKAMER,Chambers (County),4332,53,88,20,12,a548c8b647b0ec01c258bd28941eb92b,5a2f5290758c6e4347f88e8c,2018-11-20T19:06:45.211Z,43,254237.0,222036,1267736.0,TX,1744010.0,2031782,216,6,255,77560
40,640,8,688,1418,FRESNO,Fort Bend (County),4332,37,475,13,6,6b44780112c9737191e9503b34d5f008,5a2f5290758c6e4347f88e9b,2019-01-29T15:58:17.085Z,616,395899.0,226876,954497.0,TX,1577272.0,1627445,1147,1,2128,77545
1,159,0,160,420,SUGAR LAND,Fort Bend (County),4332,0,117,1,0,01dcb59afa72ace084169b657d5698b6,5a2f5290758c6e4347f88eaa,2019-01-29T15:58:17.139Z,173,82859.0,24428,47621.0,TX,154908.0,122394,291,0,600,77478
8,52,1,61,4043,WALLIS,Austin (County),4332,11,49,1,1,6a35ad233cc94a863cb5146bd6a952d1,5a2f5290758c6e4347f88e68,2018-11-20T19:06:44.609Z,24,53638.0,39212,187353.0,TX,280202.0,347714,86,0,117,77485
1,0,1,2,17663,PLEDGER,Brazoria (County),4332,1,1,1,0,b9771b4142196a4c2ff5747a61d87912,5a2f5290758c6e4347f88e81,2018-11-20T19:06:45.165Z,0,0.0,3554,33385.0,TX,36939.0,52989,3,0,3,77468
0,16,1,17,4400,TIVOLI,Calhoun (County),4332,3,14,1,0,f576f5bdd0d06a119426f0f7171c882c,5a2f5291758c6e4347f88ed8,2018-11-20T19:06:45.169Z,5,10202.0,19710,38297.0,TX,68208.0,101202,23,0,29,77990
8,71,2,81,4795,DAMON,Brazoria (County),4332,16,53,7,1,4967f0b5f5e2fe3130cc6d4462661e73,5a2f5290758c6e4347f88e73,2019-01-29T15:58:16.968Z,44,32299.0,60555,244171.0,TX,337025.0,580312,121,1,162,77430
0,2,0,2,6377,SANTA FE,Brazoria (County),4332,0,2,0,0,04740e739e0016c3158f8429ee10399e,5a2f5290758c6e4347f88e83,2018-11-20T19:06:45.208Z,1,96.0,1948,7023.0,TX,9066.0,19132,3,0,3,77517
0,2,0,2,1364,PAWNEE,Bee (County),4332,0,5,0,0,e77305fe37cc43c31ebfdef73582cc46,5a2f5290758c6e4347f88e58,2018-11-20T19:06:44.579Z,2,1210.0,1656,5768.0,TX,8635.0,9549,7,0,7,78145
33,552,8,593,2793,FREEPORT,Brazoria (County),4332,52,324,18,6,954684c5f36463ae4acb7e0ea433e044,5a2f5290758c6e4347f88e78,2019-01-29T14:38:00.757Z,303,358121.0,271533,807030.0,TX,1436683.0,1966613,704,1,1170,77541
27,586,10,623,5534,ROSENBERG,Fort Bend (County),4332,81,257,47,25,e0ae4e5ed8a41f7f8cde15bc590f5ef5,5a2f5290758c6e4347f88ea8,2019-01-29T15:58:17.139Z,263,367540.0,503489,755552.0,TX,1626581.0,3724819,673,4,1368,77471
0,6,0,6,907,NORMANNA,Bee (County),4332,0,12,0,0,ffb1e208a1c04a54d92b1f2ff4c40994,5a2f5290758c6e4347f88eb4,2019-01-29T15:58:16.942Z,7,2420.0,3312,2951.0,TX,8682.0,17247,19,0,24,78142
274,1227,117,1618,9274,BRAZORIA,Brazoria (County),4332,302,444,193,89,35c810ea76e1b50c46ae5184f60e3fe7,5a2f5290758c6e4347f88e72,2019-01-29T15:58:16.968Z,514,1598176.0,1704287,6942171.0,TX,10244634.0,14301678,1542,38,2515,77422
121,258,17,396,11168,RICHWOOD,Brazoria (County),4332,192,61,46,5,785c4bf2e2eb22e1f5afddfc4f2dd466,5a2f5291758c6e4347f88ed0,2018-11-20T19:06:45.124Z,89,318639.0,652912,2003815.0,TX,2975366.0,4389136,393,4,518,77531
0,2,0,2,1794,FRESNO,Brazoria (County),4332,0,3,0,0,c31cefc48e9715c57988a5c8aabdc3ec,5a2f5290758c6e4347f88e5e,2019-01-29T15:58:16.896Z,2,599.0,0,500.0,TX,1099.0,8974,5,0,5,77545
2,2,0,4,7774,DANCIGER,Brazoria (County),4332,2,2,0,0,0d15e6be9a21057ef1b8ec94ab084298,5a2f5290758c6e4347f88eba,2018-11-20T19:06:44.541Z,1,6690.0,11034,18816.0,TX,36540.0,38871,5,0,5,77431
2,1,0,3,8462,OLD OCEAN,Brazoria (County),4332,2,1,0,0,67244464eff9120f5e73c3f5772dcbf3,5a2f5291758c6e4347f88ece,2018-11-20T19:06:45.123Z,1,5900.0,3812,17575.0,TX,27287.0,33850,4,0,5,77463
111,139,56,306,19279,BAYTOWN,Chambers (County),4332,94,51,93,65,c620e4adc3b2f9ed2f22e6e3f3597b6f,5a2f5291758c6e4347f88ee2,2018-11-20T19:06:45.199Z,31,280527.0,792652,3061419.0,TX,4134599.0,6439312,334,27,358,77521
0,2,0,2,4295,BAYSIDE,Aransas (County),4332,0,2,0,0,d67f8d25eaf45d602d0b3e9f494df7df,5a2f5290758c6e4347f88e49,2019-01-29T15:58:16.929Z,0,500.0,2934,6374.0,TX,9808.0,8591,2,0,2,78340
465,535,76,1076,9356,BAYTOWN,Chambers (County),4332,477,456,129,52,7199c7ddd172a62f491fc432c8a5a3c1,5a2f5290758c6e4347f88e8b,2019-01-29T15:58:17.025Z,312,886628.0,1912758,8204981.0,TX,11004367.0,13341733,1426,33,1773,77523
162,1335,50,1547,7735,ANGLETON,Brazoria (County),4332,356,538,168,64,dc5404eaa46d80cacd4853c5b0c4cbc8,5a2f5290758c6e4347f88e45,2019-01-29T15:58:16.929Z,584,1144285.0,1838357,3587145.0,TX,6569787.0,13235681,1711,15,2494,77515
7,12,2,21,6066,MONT BELVIEU,Chambers (County),4332,6,12,5,2,b561c3108dbdb5746dd1dbbe12d330f0,5a2f5290758c6e4347f88e8d,2018-11-20T19:06:45.320Z,19,12465.0,26344,143558.0,TX,182367.0,266915,44,1,63,77523
333,3461,180,3974,7476,ROCKPORT,Aransas (County),4332,422,3250,138,250,9cc5da4bfc670ca33205c45087702d49,5a2f5290758c6e4347f88e35,2019-01-29T15:58:16.903Z,539,2828767.0,3303827,12178958.0,TX,18311552.0,34384290,4599,121,7777,78382
16,235,6,257,3323,SEADRIFT,Calhoun (County),4332,19,302,2,6,dd10ccdff4893ab0d17954c67704ac42,5a2f5291758c6e4347f88ef1,2019-01-29T15:58:16.992Z,49,184373.0,206625,596948.0,TX,987946.0,1256352,378,3,561,77983
1,32,0,33,1365,RICHWOOD,Brazoria (County),4332,0,1,1,0,edf3eef8e01664bf97ac77d49f8769c1,5a2f5291758c6e4347f88f2d,2018-11-20T19:06:45.195Z,15,16503.0,4439,20337.0,TX,41279.0,23211,17,0,55,77566
57,99,3,159,7988,DANBURY,Brazoria (County),4332,66,79,18,1,c7c9d324f3633be577f0feca4f4b9092,5a2f5290758c6e4347f88e5d,2018-11-20T19:06:44.581Z,50,148989.0,254973,838756.0,TX,1242718.0,1709456,214,0,256,77534
4,6,0,10,7709,MONT BELVIEU,Chambers (County),4332,9,2,0,0,802a511c1e7b90598a01398318c7d9af,5a2f5291758c6e4347f88f19,2018-11-20T19:06:45.212Z,4,2250.0,10353,57721.0,TX,70325.0,115636,15,0,21,77535
47,313,10,370,4476,MANVEL,Brazoria (County),4332,87,264,24,7,199a7b2ec116832e442430bf8e698a49,5a2f5291758c6e4347f88ecb,2019-01-29T14:38:00.768Z,237,273687.0,240733,1090798.0,TX,1605218.0,2770700,619,2,1009,77578
5,103,3,111,3182,FULTON,Aransas (County),4332,7,128,1,4,60b48546702863dac3e23521b1e532dd,5a2f5291758c6e4347f88ec4,2019-01-29T15:58:16.897Z,20,55508.0,108697,265095.0,TX,429300.0,509262,160,2,212,78382
2,1,0,3,6477,ALVIN,Brazoria (County),4332,2,2,0,0,9706160e7b6a32e55d1bc65a28fa0c57,5a2f5290758c6e4347f88eb7,2019-01-29T15:58:16.964Z,2,1475.0,5460,33489.0,TX,40424.0,38866,6,0,6,77512
0,6,0,6,1346,THOMASTON,DeWitt (County),4332,0,8,0,0,3ac4fc9ff2a24b967b4d1f5799c76168,5a2f5290758c6e4347f88e94,2019-01-29T15:58:17.035Z,2,2128.0,1938,9609.0,TX,13675.0,13467,10,0,11,77989
0,2,0,2,1865,LIBERTY,Chambers (County),4332,0,2,0,0,a42bdead87fd4e5cb548eb7275468876,5a2f5291758c6e4347f88ee4,2019-01-29T15:58:16.943Z,1,500.0,0,3983.0,TX,4483.0,5597,3,0,6,77575
0,2,0,2,1295,ROUND TOP,Fayette (County),4332,0,5,0,0,c2c18485006145445c7616b0fdd9e52e,5a2f5290758c6e4347f88e97,2018-11-20T19:06:45.396Z,3,500.0,0,9009.0,TX,9509.0,10362,8,0,8,78954
2,70,0,72,1172,BASTROP,Bastrop (County),4332,4,83,0,0,b71732d5c4d43b208c63a3554738d923,5a2f5290758c6e4347f88e2c,2018-11-20T19:06:44.615Z,67,43240.0,41200,78886.0,TX,163325.0,180495,154,0,189,78602
0,11,0,11,981,PETTUS,Bee (County),4332,0,20,0,0,2474a37018f129fdbd3a816a3d49bd60,5a2f5291758c6e4347f88f1e,2018-11-20T19:06:44.611Z,10,2911.0,7032,18986.0,TX,28930.0,29436,30,0,41,78146
0,0,0,0,1912,UHLAND,Caldwell (County),4332,0,4,0,0,1bfc4ddadbe3a4f9569bf4a49a84bfc2,5a2f5291758c6e4347f88ed5,2019-01-29T15:58:16.991Z,1,0.0,0,0.0,TX,0.0,9564,5,0,5,78640
0,12,0,12,259,POINT COMFORT,Calhoun (County),4332,0,15,0,0,a322ce9667a35ff667100cfa52bf9f13,5a2f5290758c6e4347f88e88,2019-01-29T15:58:16.912Z,6,6586.0,1066,278.0,TX,7930.0,5453,21,0,38,77979
9,21,1,31,6455,GUY,Fort Bend (County),4332,9,15,4,1,8b16d3bdc8afe4f621a3edf3abcbc5b5,5a2f5290758c6e4347f88e9c,2019-01-29T15:58:17.077Z,15,18650.0,47983,160218.0,TX,226851.0,284058,44,1,47,77444
4,16,1,21,2569,DALE,Caldwell (County),4332,3,27,2,0,6b8674983245f37b080d86d4f1ddcc9e,5a2f5291758c6e4347f88ed3,2018-11-20T19:06:45.196Z,16,27358.0,21216,84462.0,TX,133035.0,123321,48,0,51,78616
1,1,0,2,1643,ORCHARD,Fort Bend (County),4332,1,4,0,0,ef6a8ccdff3119567447522f51a3b36c,5a2f5290758c6e4347f88ea5,2019-01-29T15:58:17.086Z,5,2720.0,2132,10211.0,TX,15064.0,16439,10,0,13,77464
1,15,1,17,2571,ALLEYTON,Colorado (County),4332,0,23,1,0,6224035e4d4e68851221d2476b07a842,5a2f5290758c6e4347f88e90,2018-11-20T19:06:45.322Z,10,12663.0,6672,52394.0,TX,71728.0,87426,34,0,41,78935
3,14,0,17,3037,BEACH CITY,Chambers (County),4332,4,18,0,0,eb22b612570642047fc6ab4321e00e23,5a2f5291758c6e4347f88ef3,2018-11-20T19:06:45.187Z,13,7358.0,6665,56249.0,TX,70272.0,106307,35,0,52,77523
0,6,0,6,4359,EAST BERNARD,Fort Bend (County),4332,0,4,1,0,0c9e15322c5cf31e1163aeb812eb934d,5a2f5290758c6e4347f88e9a,2019-01-29T15:58:16.995Z,3,2000.0,8504,2907.0,TX,13411.0,34878,8,0,12,77435
1,16,0,17,621,YOAKUM,DeWitt (County),4332,0,36,0,0,ff9d7da60e9c0d7d3a39e25af9312a07,5a2f5291758c6e4347f88f46,2018-11-20T19:06:45.203Z,21,8513.0,3082,16590.0,TX,28185.0,35400,57,0,84,77995
33,73,6,112,6652,COLUMBUS,Colorado (County),4332,47,74,6,3,9d53aff8d802d608163f02460442a26b,5a2f5291758c6e4347f88f3c,2019-01-29T15:58:16.993Z,44,175525.0,111745,554665.0,TX,841934.0,1157567,174,1,239,78934
7,33,0,40,2576,WALLISVILLE,Chambers (County),4332,7,51,0,0,c50a78ea5451f591ed37f39831e2eb65,5a2f5291758c6e4347f88f41,2019-01-29T15:58:17.034Z,22,29330.0,25296,114233.0,TX,168859.0,206153,80,0,99,77597
0,2,0,2,1908,SAN FELIPE,Austin (County),4332,1,1,0,0,35f9eea7f6032d262804e4d0f7db7292,5a2f5290758c6e4347f88eae,2019-01-29T15:58:16.927Z,5,5491.0,2224,319.0,TX,8034.0,13360,7,0,7,77474
0,1,0,1,34326,HANKAME,Chambers (County),4332,0,0,0,1,e272945921c20aa132b012f2b80e189c,5a2f5291758c6e4347f88f37,2019-01-29T15:58:16.990Z,0,750.0,4394,0.0,TX,5144.0,34327,1,0,1,77560
